time,hip_flexion_l_moment,hip_adduction_l_moment,hip_rotation_l_moment,knee_angle_l_moment,ankle_angle_l_moment,subtalar_angle_l_moment,hip_flexion_r_moment,hip_adduction_r_moment,hip_rotation_r_moment,knee_angle_r_moment,ankle_angle_r_moment,subtalar_angle_r_moment
47.32,0.0782705973098088,0.0781580546020181,0.00765050563848264,-0.057567543484056,-0.230134161035039,0.0606957420514676,0.0855285679834585,-0.0519643726386986,-0.0050480218235561,-0.0303606672432114,-0.349833257552553,0.0269815667293277
47.325,0.0788445492982498,0.0738784434585437,0.00650644701652871,-0.0532298280875653,-0.232668861385107,0.0609320381207442,0.0916564309758164,-0.0513166727481092,-0.00554246682022584,-0.0226830870794947,-0.34926188557535,0.0276928651800907
47.33,0.0793208920177237,0.0700720898633514,0.00542956369752892,-0.0493886078751566,-0.235034409708386,0.0612206431784217,0.0972856697233337,-0.0501721202794346,-0.00591833161738096,-0.0158378732658865,-0.347994939668392,0.0282843327231473
47.335,0.079722769646711,0.0668108872195048,0.0044343645741058,-0.0460843332330886,-0.237225885974723,0.0615653700380462,0.102421574850748,-0.0485774965201976,-0.00617484081872172,-0.00982710945184049,-0.346066351300423,0.0287512221290098
47.34,0.080071782129492,0.0641500525763923,0.00353354800249393,-0.0433477934019162,-0.239238124302345,0.0619684032456637,0.107075830437771,-0.0465942199301365,-0.0063134625181432,-0.00463849707583214,-0.343517500900678,0.0290907866415229
47.345,0.0803864687063393,0.0621277400979817,0.00273779848598279,-0.0412003655552593,-0.241065505119764,0.0624302079727731,0.111264966792057,-0.0442965996659861,-0.00633779053558601,-0.000246761249747775,-0.340395993492629,0.029302280931707
47.35,0.0806810381060225,0.0607651484827135,0.00205563275309116,-0.0396543953632554,-0.242701836175324,0.0629494876932456,0.115008854898427,-0.0417696803323721,-0.00625338566911219,0.00338478758084048,-0.33675431345276,0.0293869134544154
47.355,0.0809643958844827,0.0600670750150619,0.00149329774539473,-0.0387136758190081,-0.244140326925016,0.0635231900978109,0.118329296659757,-0.0391067370535382,-0.00606758171157136,0.0063025879384056,-0.332648395892798,0.0293477523452107
47.36,0.0812395025772293,0.0600228590058003,0.00105472145323417,-0.0383739935112398,-0.245373655789348,0.0641465593186215,0.121248760014984,-0.0364064903979549,-0.00578926247683362,0.00856110718086178,-0.328136156928009,0.029189588754693
47.365,0.0815030794830622,0.0606076507333028,0.000741516018473042,-0.0386237149771219,-0.246394125053531,0.0648132313430938,0.123789301330828,-0.0337701200887112,-0.00542861638873269,0.0102211132119603,-0.323276028344945,0.0289187630743354
47.37,0.0817456626771533,0.0617839385171535,0.000553031108482052,-0.0394443900071159,-0.247193894009228,0.0655153685175336,0.125971709066543,-0.0312981645713816,-0.00499687531780917,0.0113479799964573,-0.318125543555658,0.028542960772306
47.375,0.0819519907936628,0.0635032659861052,0.00048645429117508,-0.0408113535428975,-0.247765277466581,0.0662438282907685,0.127814892723195,-0.0290874000098408,-0.00450604431947048,0.0120100637609682,-0.31274002097016,0.0280709854656931
47.38,0.0821016986488602,0.0657080735903572,0.000536954034727172,-0.0426943128525593,-0.248101094116008,0.0669883608285836,0.129335529800828,-0.0272277966399942,-0.00396862874543099,0.0122771811456156,-0.307171387927954,0.0275125173718781
47.385,0.0821702772428902,0.0683336025334382,0.000697860037232929,-0.0450579117244883,-0.248195047453897,0.0677378298338975,0.13054797134515,-0.025799652072398,-0.0033973648820112,0.0122192146445063,-0.301467183161018,0.0268778654007346
47.39,0.0821302513640842,0.0713098051120283,0.000960874874024529,-0.047862268236267,-0.24804212112227,0.0684804508197757,0.131464394242836,-0.0248709995574311,-0.00280495982880776,0.0119048646421829,-0.295669768639868,0.0261777208919282
47.395,0.0819525191395003,0.0745632125009728,0.00131631044085394,-0.0510634869865967,-0.247638970524732,0.0692040411795678,0.13209517637462,-0.0244953839736009,-0.00220384578541362,0.0114005614034534,-0.289815772956093,0.0254229204111062
47.4,0.0816077935637387,0.0780187188692508,0.0017533423713928,-0.0546141503166488,-0.246984293406484,0.0698962766509881,0.132449459736248,-0.024710089110059,-0.00160595327960155,0.0107695446638682,-0.283935778609009,0.0246242241545739
47.405,0.0810680843279148,0.0816012489482468,0.00226027551376488,-0.0584637958301102,-0.24607916362756,0.0705449491430972,0.132535857328618,-0.0255348866610906,-0.00102250716619072,0.0100711131267075,-0.278054255249618,0.0237921154429375
47.41,0.0803081590742735,0.0852372844095343,0.00282481365364793,-0.0625593893475688,-0.24492731448945,0.0711382213463689,0.132363252539472,-0.0269713604723845,-0.000463848471126666,0.00936004129778719,-0.272189730668018,0.0229366255818322
47.415,0.0793069263029963,0.0888562322848625,0.0034343269556316,-0.0668458032688038,-0.243535360546956,0.0716648740329901,0.131941635278329,-0.0290028394898555,6.07156297981277e-05,0.00868615674952314,-0.266355181636614,0.0220671871012206
47.42,0.0780486872208029,0.0923916258453838,0.00407611103931944,-0.0712663102022747,-0.241912949686588,0.0721145424339831,0.131282917493016,-0.0315949503325173,0.000543032203231484,0.00809406714254943,-0.260558618117533,0.0211925171158804
47.425,0.0765242104211716,0.0957821545602001,0.00473763218692313,-0.0757631007497226,-0.240072840213288,0.0724779385120853,0.130401671916787,-0.0346967764294797,0.000976192611779066,0.00762302317197482,-0.254803827190236,0.0203205313312854
47.43,0.0747315909565322,0.0989725247445722,0.0054067538666314,-0.0802778326422475,-0.238030900599389,0.0727470563026178,0.129315741838409,-0.0382425863733489,0.00135459227296196,0.00730690106676749,-0.249091237628684,0.0194582880935869
47.435,0.0726768636517019,0.101914156136216,0.00607194052160655,-0.0847522161702893,-0.235806032272038,0.0729153577481692,0.128046676105873,-0.0421540707771548,0.00167396087207749,0.00717428638328926,-0.243418862523028,0.0186119608825906
47.44,0.0703743490330734,0.104565721859926,0.0067224353898067,-0.08912863819124,-0.233420018233733,0.0729779366002456,0.126619952149683,-0.0463430057080076,0.00193136441441963,0.00724863964195152,-0.237783275764282,0.0177868367968636
47.445,0.0678467187375707,0.10689354013431,0.00734840995939349,-0.093350824076377,-0.230897302343835,0.0729316580110273,0.125064960192698,-0.0507142428502448,0.00212518105690015,0.00754852391854589,-0.232180578568242,0.0169873378977915
