time,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r
48.93,8.05893512,-13.6729916,-20.78621082,-13.23495878,-1.09693322,15.34721645,7.2769141,-9.73148249,-20.29696239,-14.12146516,0.85839693,8.91237051
48.935,8.36067527,-13.71484192,-20.687194,-13.58485043,-1.06867463,15.28001477,7.56789439,-9.82281013,-20.22314945,-14.52146216,0.89946459,8.82881106
48.94,9.42543888,-13.71607066,-20.44909298,-14.06079923,-0.96132779,15.52743002,8.54745685,-9.99102335,-20.24340028,-15.0373046,1.10651364,8.75460064
48.945,9.67780831,-13.77054167,-20.36786078,-14.42096798,-0.93815415,15.4189496,8.78735425,-10.07460134,-20.16086539,-15.43354787,1.12269064,8.67496065
48.95,10.05510207,-13.80752027,-20.24044361,-14.81550503,-0.90200948,15.36897162,9.14351718,-10.18101818,-20.09097867,-15.8633231,1.19158103,8.57960074
48.955,10.92366714,-13.80443251,-20.03616372,-15.3012389,-0.82425591,15.65466005,9.91566855,-10.35920091,-20.10341887,-16.38572877,1.39985883,8.51977414
48.96,11.80389168,-13.89427073,-19.84241824,-15.78554392,-0.73438795,15.59549875,10.72677443,-10.43319684,-20.05537761,-16.85527721,1.44777445,8.43736894
48.965,12.12882745,-13.94253643,-19.73953255,-16.20067481,-0.69874127,15.53496901,11.0199717,-10.53690966,-19.98008873,-17.29200131,1.49859426,8.35947228
48.97,13.01003091,-13.98401393,-19.5477135,-16.72388833,-0.55892456,15.81824812,11.80161151,-10.67929113,-20.00169974,-17.80114755,1.7079645,8.35157791
48.975,13.31339486,-14.04896914,-19.46949394,-17.16471371,-0.53531339,15.70320226,12.06832571,-10.77260482,-19.91477939,-18.22151304,1.71632511,8.28231897
48.98,14.34797738,-14.11811411,-19.22206109,-17.71604903,-0.38259261,15.95593505,12.98475202,-10.88693438,-19.93400456,-18.75325127,1.92197548,8.27571802
48.985,14.6287884,-14.18395818,-19.16542536,-18.1612916,-0.36745137,15.83527795,13.2134911,-10.98344103,-19.84675985,-19.15394967,1.91768709,8.21062922
48.99,15.80300943,-14.28975191,-18.88144702,-18.76951524,-0.20415023,16.02516711,14.25345327,-11.06836299,-19.87135624,-19.70239494,2.08861887,8.21405136
48.995,16.11880698,-14.3505089,-18.81032171,-19.22995706,-0.1880233,15.928068,14.51528218,-11.17229883,-19.79656468,-20.1237276,2.10103044,8.14790349
49,17.16461488,-14.43111475,-18.54349763,-19.8335642,0.00206692,16.26637047,15.40603662,-11.28751161,-19.8769084,-20.64988339,2.37699095,8.19093625
49.005,17.50673353,-14.50991975,-18.47199894,-20.30542771,0.02426596,16.13602687,15.70382677,-11.37993385,-19.79301274,-21.07773831,2.36641626,8.13487601
49.01,18.74887732,-14.65083787,-18.21066858,-20.9366015,0.21141852,16.36321129,16.78507214,-11.43744874,-19.82675201,-21.60497367,2.53426236,8.21307365
49.015,19.08417305,-14.71726284,-18.13627262,-21.4184142,0.22924649,16.25698006,17.06799048,-11.54170859,-19.76594535,-22.02762395,2.54380571,8.15087416
49.02,19.48687093,-14.79006898,-18.04780229,-21.91055092,0.27134993,16.20291723,17.41069275,-11.64509538,-19.72526361,-22.46406144,2.58596688,8.11027085
49.025,19.98745043,-14.87169245,-17.93426954,-22.42036627,0.34074266,16.22649512,17.83752176,-11.7493439,-19.69777774,-22.91792582,2.66300309,8.10583842
49.03,21.86420368,-15.07741405,-17.53975374,-23.17469005,0.68734422,16.77151772,19.44925428,-11.77098319,-19.84719994,-23.50158504,3.01194722,8.39400048
49.035,22.68921815,-15.16575946,-17.37596345,-23.70908129,0.80887177,16.83463467,20.18122437,-11.87515661,-19.87466824,-23.99535737,3.14665862,8.40365514
49.04,23.0174376,-15.23721126,-17.34698731,-24.1834566,0.81688951,16.74357311,20.45561291,-11.98478954,-19.83924759,-24.39520072,3.14115167,8.363887
49.045,23.43687708,-15.3195507,-17.28108941,-24.6765724,0.86361016,16.69685514,20.83638592,-12.09201625,-19.82235859,-24.8590105,3.18151183,8.34625905
49.05,25.03698693,-15.48858513,-17.00858197,-25.35381365,1.28811039,17.33875292,22.25879268,-12.16541338,-19.95107271,-25.45905669,3.65425698,8.7592387
49.055,26.03468365,-15.60872136,-16.83755511,-25.90284852,1.32736877,17.30577141,23.16082208,-12.24289741,-19.96951587,-25.95440663,3.66792493,8.80128441
49.06,26.89292626,-15.71313531,-16.74194851,-26.44941793,1.473491,17.44773898,23.93994636,-12.35571234,-20.01319149,-26.45106626,3.82466007,8.92755621
49.065,27.21874908,-15.78923201,-16.71927533,-26.88825944,1.49372645,17.32387613,24.25298278,-12.4731299,-20.01305532,-26.8836169,3.83299865,8.87290196
49.07,28.5135987,-15.91450612,-16.60733939,-27.49961597,1.82934364,17.87201863,25.45062061,-12.60283487,-20.0941338,-27.46625866,4.2097885,9.29629977
49.075,29.44746321,-16.02339197,-16.53226849,-28.02808743,1.95190169,17.97137301,26.33310714,-12.72187472,-20.13760136,-27.98727873,4.33711153,9.44927292
49.08,30.32868802,-16.12292224,-16.47967417,-28.53943653,2.08707307,18.10528889,27.17848446,-12.85332113,-20.17390692,-28.50748873,4.48826367,9.6129584
49.085,31.19286369,-16.2199834,-16.46382919,-29.05592522,2.26258764,18.30336209,28.01872385,-13.00162663,-20.21947456,-29.04006333,4.67911131,9.82134144
49.09,32.05621785,-16.31482753,-16.45751513,-29.56259255,2.43655985,18.50490645,28.86802188,-13.15851153,-20.27300821,-29.5833906,4.86838761,10.03993632
49.095,32.94160554,-16.41218583,-16.47388139,-30.07426561,2.61373433,18.71294871,29.74923566,-13.32346357,-20.32748318,-30.13222153,5.06558431,10.27526123
49.1,33.79743571,-16.50737164,-16.50615506,-30.57705451,2.81208629,18.95706019,30.61212609,-13.49740801,-20.37566147,-30.6943572,5.27562364,10.52401385
49.105,34.70180049,-16.60783848,-16.55965286,-31.08497608,2.99689816,19.17392742,31.53338569,-13.67752871,-20.4314358,-31.26369492,5.48501156,10.78116811
49.11,35.59073045,-16.71009672,-16.62795945,-31.60037209,3.19972082,19.4312337,32.44560878,-13.86713449,-20.4898626,-31.84946106,5.70381115,11.0506498
49.115,36.50181395,-16.8184584,-16.72420136,-32.11551212,3.3803907,19.64677721,33.39289417,-14.06467584,-20.5491338,-32.45026764,5.9111932,11.31313265
49.12,37.37274393,-16.92479065,-16.83420914,-32.63351832,3.61652051,19.95150536,34.30153987,-14.27237863,-20.60840181,-33.05016445,6.15778504,11.60692782
49.125,38.23037873,-17.03448656,-16.95030555,-33.16179237,3.86121661,20.2605543,35.20159814,-14.48216489,-20.65123621,-33.65868066,6.40806537,11.90044485
49.13,38.71224468,-17.16836528,-17.08971947,-33.65267284,3.95630122,20.30437863,35.71826075,-14.67666751,-20.75761331,-34.22973161,6.48907567,11.96409589
49.135,40.06572418,-17.28998419,-17.26045884,-34.25444676,4.29773198,20.85442723,37.15227256,-14.93145287,-20.77303197,-34.94338731,6.90340827,12.52837476
49.14,40.3595625,-17.43071722,-17.45077106,-34.72657057,4.31898944,20.74045506,37.4593495,-15.12767817,-20.91945081,-35.44441306,6.90403568,12.46391782
49.145,41.63287351,-17.57891986,-17.61029132,-35.37822607,4.99146399,21.67796671,38.82916544,-15.40007155,-20.9459425,-36.26019816,7.53915267,13.14317197
49.15,42.67013795,-17.72552997,-17.80921304,-36.00241223,5.22460734,22.02031649,39.92215573,-15.64895896,-20.97061946,-36.94648263,7.82377808,13.50504139
49.155,43.6438959,-17.87403307,-17.99068294,-36.61587763,5.43147377,22.26041894,40.96665362,-15.89729163,-20.99407104,-37.64020564,8.06425419,13.76721799
49.16,44.47899389,-18.04874192,-18.18743854,-37.24948486,5.78987066,22.69164249,41.854508,-16.14505172,-21.05033736,-38.34161817,8.40339193,14.08177481
49.165,45.30487194,-18.24150976,-18.39276702,-37.90566425,6.15242757,23.13776687,42.72579869,-16.39508973,-21.12338857,-39.05511117,8.74482138,14.40215668
49.17,46.24875791,-18.43988365,-18.60598826,-38.58019506,6.44519039,23.54638201,43.72894436,-16.64381036,-21.15095188,-39.77824134,9.07164488,14.74229263
49.175,47.14271723,-18.63704749,-18.80781283,-39.27791048,6.80984698,23.90552753,44.6931179,-16.90936911,-21.18245357,-40.55244384,9.43613692,15.01899546
49.18,48.0824297,-18.85583498,-19.02261619,-39.99700692,7.10568411,24.33736932,45.68306385,-17.16917444,-21.21472409,-41.29997663,9.74011307,15.34782054
49.185,48.52061423,-19.08396369,-19.19208327,-40.69467415,7.23914824,24.44165633,46.13665387,-17.41955866,-21.33574501,-42.03223428,9.85070472,15.39835989
49.19,49.69076999,-19.34519436,-19.42466717,-41.50464605,7.95682066,25.28512831,47.35991828,-17.68628638,-21.32762607,-42.84346901,10.57817812,15.96856302
49.195,50.31443524,-19.58315115,-19.56878618,-42.26105934,8.18684623,25.50607583,47.99194572,-17.94012089,-21.36670123,-43.62459949,10.79191733,16.10394037
49.2,51.4586278,-19.87113962,-19.79009594,-43.09836985,8.7292449,26.24369104,49.19231542,-18.20450999,-21.38383459,-44.45400608,11.35563463,16.61991703
49.205,52.29629062,-20.1385434,-19.96219823,-43.92547523,9.17752192,26.65966634,50.04544013,-18.47054404,-21.41948402,-45.26032535,11.79781645,16.87671676
49.21,53.19238674,-20.42327428,-20.11388184,-44.76268404,9.55806508,27.15545099,50.96938603,-18.73199694,-21.44234544,-46.09791814,12.18734802,17.21211636
49.215,53.62229678,-20.68549145,-20.30065969,-45.57022506,9.63973788,27.23198168,51.3827843,-19.02642537,-21.55860591,-46.85520993,12.2549245,17.24820953
49.22,54.71228953,-20.99978379,-20.38835839,-46.48749503,10.4825598,28.02644749,52.51519266,-19.26952078,-21.49659964,-47.77875875,13.11358054,17.7457554
49.225,55.67252136,-21.30143829,-20.54239575,-47.34479282,10.83098962,28.53437586,53.48363766,-19.54338014,-21.52625727,-48.59433511,13.48267598,18.11793658
49.23,56.61624238,-21.60611069,-20.64737089,-48.26782125,11.2249016,29.01214716,54.43370961,-19.82147639,-21.52881245,-49.48285577,13.89458554,18.457496
49.235,57.35457169,-21.89535811,-20.73671775,-49.15702539,11.68335135,29.37290704,55.17031808,-20.09734007,-21.53779959,-50.32297116,14.35689806,18.67792565
49.24,58.22063809,-22.20057535,-20.83043129,-50.05916808,12.10666491,29.85495093,56.04082845,-20.37642381,-21.54301544,-51.18655132,14.80025116,19.02620944
49.245,58.72521211,-22.47273303,-20.88952358,-50.93452857,12.24123413,29.97722834,56.55586705,-20.67459979,-21.57307726,-52.03245935,14.92898066,19.09823318
49.25,59.78450704,-22.8048885,-20.99754571,-51.86913331,12.97470536,30.67429675,57.60769677,-20.94626957,-21.55629612,-52.89348419,15.69609472,19.61101855
49.255,60.31120146,-23.07640551,-21.02914431,-52.74700631,13.08833268,30.80096613,58.14975413,-21.24435633,-21.56759271,-53.74758848,15.80703693,19.69923848
49.26,61.50180254,-23.40982489,-21.1244852,-53.67014477,13.73113676,31.50162292,59.33858049,-21.52520319,-21.54506079,-54.63263559,16.49764908,20.28894184
49.265,62.33596828,-23.70140077,-21.16871412,-54.57531183,14.12943493,31.8242339,60.17814505,-21.80975276,-21.52276623,-55.47750804,16.90826634,20.55678186
49.27,63.11846863,-24.00129642,-21.20784041,-55.47015198,14.52443168,32.16744672,60.97105533,-22.09401153,-21.50202698,-56.32491701,17.31250705,20.84705282
49.275,63.93085145,-24.29625748,-21.25090454,-56.35156862,14.89233431,32.5178154,61.79178261,-22.38086496,-21.48315849,-57.15533506,17.69239318,21.16703513
49.28,64.74608532,-24.59036452,-21.29256059,-57.23605905,15.24778554,32.84534619,62.60182495,-22.66886883,-21.43783842,-57.96872341,18.05666243,21.4823702
49.285,65.23533494,-24.85854313,-21.31093141,-58.04968656,15.33919126,32.93699661,63.1217807,-22.96229317,-21.44963947,-58.78097027,18.14013334,21.56177083
49.29,65.74100769,-25.14763171,-21.36386223,-58.87164587,15.50180805,33.05983916,63.65116298,-23.25098989,-21.46893348,-59.5892831,18.29021438,21.67152407
49.295,67.28506768,-25.41999537,-21.34681511,-59.73827236,16.12136888,33.73732991,65.20629673,-23.51725225,-21.36316327,-60.36583593,18.96704508,22.4711482
49.3,67.75008041,-25.70024498,-21.38176493,-60.5531328,16.27232941,33.81222382,65.68974841,-23.79359202,-21.34291618,-61.12808267,19.09358615,22.5381197
49.305,68.67568743,-26.05222255,-21.41307444,-61.37609862,16.9001569,34.25349271,66.65236195,-23.99659438,-21.28841452,-61.88837245,19.67603019,23.03810498
49.31,69.11922485,-26.31267938,-21.44250626,-62.13399984,16.94780364,34.31557487,67.11944093,-24.286124,-21.30595364,-62.61934302,19.7127781,23.10931288
49.315,69.63304722,-26.58746742,-21.45162439,-62.89500572,17.09211346,34.42094457,67.65568134,-24.54234229,-21.28325449,-63.34137555,19.83346668,23.23854411
49.32,70.9050367,-26.95573545,-21.46189791,-63.70173617,17.81086015,34.98578991,68.95635331,-24.69154181,-21.17227386,-64.02327058,20.49293122,24.0246358
49.325,71.49109139,-27.20855168,-21.45090326,-64.43954742,18.13281345,35.2091351,69.56213864,-24.95882003,-21.1605557,-64.7162614,20.57739874,24.17571129
49.33,72.51320943,-27.52553892,-21.45888668,-65.13735733,18.14793026,35.42666157,70.61122907,-25.14002582,-21.11180159,-65.3494685,20.86382288,24.67338249
49.335,72.99840113,-27.76778885,-21.46170049,-65.83033066,18.52948071,35.55839511,71.12076242,-25.39600526,-21.11902593,-65.99480246,20.91276346,24.74311169
49.34,73.96191484,-28.0934701,-21.45553858,-66.51792345,18.640844,35.72582949,72.11769059,-25.53907532,-21.04681869,-66.60040823,21.22891696,25.26390531
49.345,74.42140586,-28.32979776,-21.44817773,-67.17717437,19.00623267,35.81917848,72.59953892,-25.7875438,-21.06098415,-67.20765211,21.24686092,25.30468532
49.35,74.90600934,-28.58266636,-21.43204619,-67.82217025,19.3501135,35.92326894,73.10791622,-26.00201202,-21.06437242,-67.79179709,21.30021015,25.3906897
49.355,76.08965237,-28.88036103,-21.41370654,-68.44711247,19.27280133,36.01732824,74.33172647,-26.12480406,-20.96125608,-68.32913074,21.64126367,26.1595412
49.36,76.70409646,-29.18770642,-21.38993822,-69.05754581,19.5221614,36.17274747,74.96319224,-26.25305369,-20.94489581,-68.85442116,21.82487171,26.42507538
49.365,77.08289706,-29.3992768,-21.3767648,-69.62641015,19.82683776,36.15028851,75.36743346,-26.47892244,-20.98111748,-69.37738919,21.75815196,26.37774057
49.37,77.91955201,-29.74055573,-21.31637121,-70.21937892,19.95049396,36.41797714,76.20469435,-26.52951137,-20.92332057,-69.85649011,22.10878839,27.01183145
49.375,78.30812874,-29.93205987,-21.2851103,-70.76317829,20.23217244,36.37000557,76.61646981,-26.75173852,-20.95896721,-70.34797694,22.02542004,26.96319294
49.38,79.24111731,-30.16154398,-21.204353,-71.31067409,20.22190059,36.37350145,77.54492816,-26.88752319,-20.92258985,-70.80859747,22.23109992,27.63415933
49.385,79.6179568,-30.3449682,-21.16071507,-71.81414118,20.49546407,36.31106458,77.93787099,-27.07525911,-20.94581062,-71.25969891,22.15171394,27.55844247
49.39,79.98465372,-30.52953945,-21.11678981,-72.30228953,20.73436793,36.24853088,78.32828359,-27.25509637,-20.99554449,-71.68065789,22.09136184,27.51272569
49.395,80.95943352,-30.80910086,-20.97890863,-72.81293258,20.68380402,36.4245119,79.2500944,-27.30064502,-20.9630135,-72.08027821,22.49298362,28.51275506
49.4,81.25811006,-30.95889168,-20.9111966,-73.27420628,20.84970619,36.24649814,79.57473683,-27.47319544,-20.98241528,-72.484878,22.36778209,28.36626405
49.405,81.9778408,-31.19296713,-20.80430159,-73.72886257,21.09487558,36.43067593,80.24534851,-27.54811573,-21.00672437,-72.82882604,22.69747587,28.97386224
49.41,82.27505821,-31.32409521,-20.72542723,-74.1332357,21.25411125,36.21794992,80.57189084,-27.70802832,-21.0533292,-73.21947778,22.5225932,28.80175421
49.415,83.05341552,-31.48478016,-20.54858665,-74.57042234,21.31669449,36.29298208,81.26578321,-27.81570736,-21.07954854,-73.54779692,22.80972192,29.53847409
49.42,83.40015209,-31.60543658,-20.42996728,-74.97494033,21.48589004,36.08142881,81.60646726,-27.9492544,-21.09268346,-73.90057542,22.70456074,29.45534279
49.425,83.71916857,-31.71824177,-20.3406897,-75.35092442,21.63881458,35.88448793,81.93796313,-28.0981912,-21.15746298,-74.23131824,22.57424541,29.33369534
49.43,84.47808794,-31.83713777,-20.14441071,-75.71438565,21.78892303,36.05222793,82.59875449,-28.19686191,-21.20959348,-74.50605931,23.01995906,30.19641369
49.435,84.9835927,-31.90188165,-19.96775531,-76.0599057,21.87165042,35.871813,83.04239849,-28.3394052,-21.27610249,-74.79655689,23.04453654,30.47968068
49.44,85.18315262,-31.97654544,-19.88865874,-76.37723443,21.89237096,35.55612228,83.27090194,-28.47843715,-21.31767028,-75.09270309,22.82344479,30.24190528
49.445,85.44401057,-32.02401884,-19.70582388,-76.75025278,21.94878301,35.29933541,83.53152978,-28.60459353,-21.32292275,-75.40745818,22.72250257,30.16651794
49.45,86.25115908,-32.06331581,-19.47873048,-77.00734482,22.25848158,35.45722664,84.18548779,-28.7201936,-21.43416388,-75.60433583,23.19466782,31.13824467
49.455,86.60556418,-32.09904648,-19.31174076,-77.30562034,22.2769458,35.16999303,84.48413656,-28.85709571,-21.51627817,-75.87058362,23.08506171,31.14954619
49.46,86.80992118,-32.11449494,-19.14160668,-77.58233631,22.26965097,34.89232244,84.69625848,-28.95310011,-21.51947153,-76.12219072,22.93854125,31.01230822
49.465,87.56472227,-32.07225076,-18.85183472,-77.81380586,22.41505051,34.80648562,85.25767567,-29.10267943,-21.68048802,-76.30090714,23.24884165,31.84768477
49.47,87.99145854,-32.05019549,-18.61419566,-78.05350446,22.49732438,34.56234942,85.57759845,-29.21601453,-21.77862088,-76.49812604,23.26417593,32.03029339
49.475,88.36136042,-32.02787017,-18.39588638,-78.27580867,22.58801052,34.34224188,85.86693099,-29.32123146,-21.86230915,-76.6898115,23.27928414,32.18383328
49.48,88.52254059,-32.01560473,-18.23343813,-78.50101907,22.55827948,34.06863905,86.01795646,-29.40678554,-21.88000387,-76.89633005,23.11939619,32.00878162
49.485,89.01193404,-31.9629616,-18.00227609,-78.6734196,22.80385769,33.9259139,86.41317488,-29.51440422,-21.98573343,-77.05264272,23.32197634,32.44994129
49.49,89.12196322,-31.94508624,-17.87954443,-78.8374758,22.73185169,33.64939286,86.53897542,-29.58886442,-22.0160885,-77.21511171,23.14906453,32.25829662
49.495,89.60573634,-31.86186496,-17.60925717,-79.01053092,22.90192321,33.46213825,86.90596885,-29.68186559,-22.09897379,-77.37216274,23.3020911,32.6679397
49.5,89.71527562,-31.82834638,-17.47688208,-79.14878658,22.84092313,33.20186641,87.01905857,-29.74070111,-22.13880906,-77.48583293,23.14304942,32.49079521
49.505,90.31201816,-31.70159065,-17.14036913,-79.2896749,23.00739445,32.96233079,87.43425657,-29.82557065,-22.23345993,-77.59388718,23.36814855,33.07426924
49.51,90.71313963,-31.61707133,-16.84970097,-79.4090806,22.93906902,32.62021678,87.66596828,-29.90126261,-22.38881999,-77.71067177,23.35497914,33.30677761
49.515,90.81457209,-31.55539804,-16.67164329,-79.52456489,22.89309326,32.35491489,87.75230026,-29.92661635,-22.39463795,-77.81306619,23.19569195,33.10187597
49.52,90.96489219,-31.49155159,-16.49329663,-79.60897296,22.92757713,32.18124183,87.88676848,-29.94207528,-22.39872728,-77.92420128,23.1217243,33.01702543
49.525,91.29558323,-31.40418219,-16.28608983,-79.6898671,23.10735401,31.96945308,88.12502603,-29.9912023,-22.50702737,-77.97218856,23.27503809,33.3068148
49.53,91.3846563,-31.3313249,-16.12938051,-79.74679931,23.07269412,31.77827242,88.21046204,-29.99300318,-22.51602085,-78.04475789,23.16093203,33.17541544
49.535,91.54687776,-31.24609948,-15.90359864,-79.84132748,23.1005667,31.58312763,88.34246158,-30.00501831,-22.5066766,-78.13390672,23.12089077,33.16278615
49.54,91.79801949,-31.16684794,-15.72740089,-79.85545327,23.18508513,31.31689549,88.48859371,-30.01911347,-22.58534538,-78.14524302,23.23017846,33.41375481
49.545,91.88786446,-31.08087144,-15.55132009,-79.9013765,23.14862948,31.11305018,88.56297664,-30.00325273,-22.58018441,-78.19936698,23.13850537,33.32217884
49.55,92.00179601,-31.00097051,-15.38219155,-79.93349936,23.1574569,30.88866912,88.62489098,-29.99869663,-22.61741023,-78.21126124,23.1251497,33.34702428
49.555,92.22419765,-30.91458848,-15.17059241,-79.92758333,23.23362195,30.6448511,88.74229728,-29.9791115,-22.69391997,-78.21497638,23.24030044,33.59345091
49.56,92.2507933,-30.83291882,-15.0182699,-79.94074955,23.16043273,30.43450238,88.75020043,-29.9496031,-22.69117994,-78.22891338,23.13072225,33.46821533
49.565,92.20484547,-30.76546755,-14.93495628,-79.89154421,23.05399759,30.2110151,88.70363854,-29.92248534,-22.71462221,-78.19515725,22.99003537,33.27688181
49.57,92.43965724,-30.69873178,-14.69029036,-79.89068462,23.23223429,30.07718805,88.79119459,-29.86309926,-22.77677023,-78.17838329,23.22956948,33.65799264
49.575,92.3501058,-30.62458702,-14.57116862,-79.87807538,23.06808878,29.77893648,88.6976442,-29.82272178,-22.77751683,-78.18152472,23.03464183,33.39740291
49.58,92.2584929,-30.56507545,-14.4699734,-79.84089303,22.96365439,29.52235709,88.59228637,-29.77767979,-22.77444219,-78.15608183,22.90434523,33.19735889
49.585,92.21291871,-30.509493,-14.34655072,-79.81180549,22.97784821,29.34938761,88.51533773,-29.73257892,-22.79744945,-78.14096458,22.89100126,33.13412108
49.59,92.31786386,-30.48341136,-14.21979821,-79.6982508,23.17906073,29.4581345,88.51816245,-29.64025354,-22.88458362,-78.0251755,23.13791897,33.48387653
49.595,92.13476326,-30.41766496,-14.13549602,-79.6365864,22.91263961,29.0780918,88.33772173,-29.58977562,-22.88859809,-78.00000644,22.85727948,33.10300159
49.6,92.14757063,-30.39969553,-14.01404627,-79.55543764,23.08861073,29.18948912,88.27263944,-29.50580548,-22.93532646,-77.90802221,23.05641578,33.33323995
49.605,92.02695523,-30.37519065,-13.94098407,-79.4459628,23.02472881,29.18902528,88.09698056,-29.42446914,-22.99446581,-77.80829159,23.05947061,33.39103234
49.61,91.87035176,-30.35139783,-13.86858532,-79.34433923,22.9665848,29.15247716,87.88647461,-29.34777204,-23.04236724,-77.70574399,23.02776989,33.38148413
49.615,91.60309915,-30.30432926,-13.84542381,-79.19803922,22.63793822,28.68100426,87.64442319,-29.28241707,-23.06375243,-77.65245044,22.66593247,32.87545834
49.62,91.50088671,-30.30527153,-13.77687828,-79.08820347,22.86583926,29.0499025,87.47514171,-29.18274327,-23.10548291,-77.49868661,22.9676117,33.25132854
49.625,91.20963463,-30.29941665,-13.77365954,-78.93776598,22.76369434,29.07257128,87.16905884,-29.10663953,-23.14870662,-77.38601835,22.91675124,33.25238339
49.63,90.91030955,-30.2802486,-13.77619007,-78.79453786,22.65468367,28.90891595,86.87485087,-29.03291187,-23.17770663,-77.2702638,22.80454876,33.05223027
49.635,90.62210942,-30.27532508,-13.78971693,-78.6246019,22.61867565,28.90565382,86.58635045,-28.94314593,-23.20600097,-77.13368334,22.79254475,32.99842121
49.64,90.31760185,-30.27736202,-13.80216164,-78.42916785,22.54543248,29.10870351,86.26048192,-28.84052675,-23.24649718,-76.95169666,22.79683201,33.10832744
49.645,89.99319631,-30.2717823,-13.82840755,-78.23013137,22.51232722,29.03615039,85.93676618,-28.73962411,-23.28312633,-76.78324312,22.74585563,32.96359227
49.65,89.63133187,-30.27657912,-13.87992029,-78.01909837,22.43335936,29.09425128,85.58169615,-28.63746571,-23.31676635,-76.60356362,22.71545414,32.91555477
49.655,89.25072374,-30.27756787,-13.93133122,-77.79437791,22.31992353,29.09214696,85.21667501,-28.53039629,-23.33428584,-76.42268111,22.64209084,32.81162875
49.66,88.80241333,-30.2399506,-14.01181806,-77.52538899,21.97128917,28.63985579,84.81634272,-28.43257552,-23.36903021,-76.23905398,22.27838198,32.30830411
49.665,88.39595046,-30.28938337,-14.09531035,-77.29517599,22.14936457,29.23631277,84.41628315,-28.29308315,-23.37302841,-75.99813996,22.5672194,32.70424538
49.67,87.90401942,-30.28688741,-14.19645385,-77.01356211,22.02391028,29.22268836,83.96176452,-28.16063995,-23.38412472,-75.76218996,22.46863218,32.56216767
49.675,87.39078291,-30.24941353,-14.30062403,-76.70450101,21.67239835,28.76423788,83.50366658,-28.0451654,-23.40490164,-75.54226669,22.09915095,32.04438709
49.68,86.95447266,-30.31036406,-14.43336541,-76.40643167,21.8852281,29.3633129,83.09270134,-27.85743453,-23.40515887,-75.22500618,22.41256853,32.36376062
49.685,86.34954111,-30.31222649,-14.57558214,-76.08452173,21.72848771,29.54098173,82.56156252,-27.70002934,-23.36810692,-74.94909545,22.31087415,32.30338529
49.69,85.71616567,-30.24498319,-14.71496201,-75.72841129,21.28831141,29.00648919,81.98460029,-27.56646452,-23.37221849,-74.63093768,21.89878217,31.7160643
49.695,85.2165547,-30.30805628,-14.86581343,-75.38472545,21.53163348,29.59558743,81.55667443,-27.33820808,-23.31013907,-74.33153278,22.17049563,31.96867271
49.7,84.50380747,-30.22684498,-15.01436659,-74.98267374,21.04698794,29.06966022,80.90854812,-27.20120196,-23.31588872,-74.00083906,21.75828189,31.38052439
49.705,83.98792321,-30.2904471,-15.19508233,-74.59839545,21.28245187,29.70450533,80.47894959,-26.92662696,-23.20386731,-73.62704401,22.02091737,31.61502189
49.71,83.28314979,-30.270164,-15.40834516,-74.16745859,21.04229349,29.69909554,79.89161155,-26.72207136,-23.15463008,-73.25579886,21.85761349,31.35761938
49.715,82.59561552,-30.2377712,-15.59438053,-73.76094708,20.83625863,29.61570713,79.30076069,-26.50763992,-23.05986841,-72.89690894,21.69601867,31.05740796
49.72,81.90490931,-30.24141166,-15.83747537,-73.2575247,20.81927945,29.95091078,78.74139269,-26.22499293,-22.94190566,-72.4439972,21.71822164,30.96199964
49.725,81.14230417,-30.20754224,-16.08711578,-72.78185234,20.62833999,30.076229,78.12654904,-25.9772238,-22.79937115,-72.01915758,21.60588765,30.71528847
49.73,80.36800389,-30.15211717,-16.33294972,-72.28593991,20.42985163,30.10294372,77.49578218,-25.72328804,-22.64566962,-71.5610086,21.46764883,30.41550401
49.735,79.53706277,-30.10775516,-16.64410618,-71.72737896,20.21364183,30.27226447,76.86436352,-25.44715318,-22.46677073,-71.08870781,21.33881671,30.11710732
49.74,78.69792887,-29.95428185,-16.8201216,-71.20112008,19.7018214,29.7623574,76.09893495,-25.24767409,-22.38229092,-70.6200046,20.97855063,29.55914558
49.745,77.98425987,-29.95098494,-17.11585086,-70.62545149,19.86701863,30.23391478,75.55925821,-24.88164843,-22.15318254,-70.07018106,21.09163157,29.40511698
49.75,77.1363718,-29.88046808,-17.44643164,-70.02010284,19.58715262,30.4549091,74.91742634,-24.57844211,-21.92731731,-69.52997584,20.93505885,29.05055384
49.755,76.29281262,-29.68383762,-17.61499649,-69.43556028,19.07929028,29.88247365,74.11041532,-24.3559894,-21.80502716,-68.96678718,20.53838791,28.47510674
49.76,75.36162232,-29.63440209,-18.09796795,-68.73188923,19.06664694,30.58651239,73.55790595,-24.00360417,-21.4498556,-68.3885245,20.55394944,28.18573407
49.765,74.4859076,-29.51298225,-18.41506511,-68.07778913,18.69917157,30.64680504,72.87310754,-23.69624063,-21.20711843,-67.79268273,20.32912313,27.70740525
49.77,73.93180999,-29.33421503,-18.60441365,-67.3936164,18.59210415,30.65172979,72.38599038,-23.4113776,-21.07850883,-67.15537833,20.27703576,27.56048987
