time,fp_l_force_x,fp_l_force_y,fp_l_force_z,fp_l_cop_x,fp_l_cop_y,fp_l_cop_z,fp_r_force_x,fp_r_force_y,fp_r_force_z,fp_r_cop_x,fp_r_cop_y,fp_r_cop_z
37.745,61.81815,383.7901,-17.66741,-2.772098,0.008011087,-3.504619,-58.26964,375.1257,-17.51787,-2.226742,0.00759073,-3.486001
37.75,60.39321,373.3733,-16.78633,-2.772075,0.008010427,-3.504806,-57.24155,370.5336,-16.34606,-2.227109,0.007589994,-3.485684
37.755,58.88401,364.099,-16.18243,-2.771955,0.00801036,-3.504763,-56.34222,367.0918,-15.26631,-2.227521,0.007589464,-3.485225
37.76,57.32226,356.1321,-15.88609,-2.771722,0.008011005,-3.504447,-55.54224,364.7191,-14.40488,-2.227977,0.007589204,-3.484606
37.765,55.75882,349.5554,-15.88303,-2.771374,0.008012418,-3.50384,-54.81518,363.3225,-13.84673,-2.228471,0.007589278,-3.483813
37.77,54.24809,344.3616,-16.11991,-2.770921,0.00801459,-3.502949,-54.14549,362.7929,-13.61659,-2.228995,0.007589738,-3.48284
37.775,52.83311,340.4497,-16.51871,-2.77038,0.008017448,-3.501807,-53.52983,362.9913,-13.67769,-2.22954,0.007590606,-3.481697
37.78,51.5341,337.6265,-16.99895,-2.769775,0.008020867,-3.500462,-52.97197,363.7379,-13.94905,-2.230094,0.007591866,-3.480404
37.785,50.34302,335.6205,-17.50186,-2.769129,0.00802469,-3.498973,-52.47425,364.8156,-14.33516,-2.230646,0.007593463,-3.478998
37.79,49.2259,334.1169,-18.00637,-2.768461,0.008028755,-3.497401,-52.03079,365.995,-14.75674,-2.231188,0.007595307,-3.477524
37.795,48.134,332.8133,-18.52822,-2.767789,0.008032904,-3.4958,-51.62697,367.0799,-15.17062,-2.231712,0.007597296,-3.476028
37.8,47.02197,331.4856,-19.10019,-2.767124,0.008036994,-3.494222,-51.24648,367.9572,-15.57211,-2.232212,0.007599328,-3.474553
37.805,45.86738,330.04,-19.74075,-2.766478,0.008040888,-3.492713,-50.88329,368.631,-15.98037,-2.232684,0.007601318,-3.473138
37.81,44.68464,328.527,-20.42484,-2.765864,0.008044443,-3.491322,-50.55349,369.2248,-16.4142,-2.23312,0.007603203,-3.471814
37.815,43.52734,327.108,-21.07043,-2.765296,0.008047511,-3.490101,-50.30123,369.9462,-16.86839,-2.233511,0.007604943,-3.47061
37.82,42.47765,325.9825,-21.54809,-2.764792,0.008049945,-3.489106,-50.19527,371.0249,-17.30057,-2.233844,0.007606517,-3.469553
37.825,41.62534,325.3035,-21.71217,-2.764371,0.00805162,-3.488381,-50.31544,372.6411,-17.63463,-2.234105,0.007607928,-3.468663
37.83,41.04242,325.1071,-21.44339,-2.764047,0.008052466,-3.487957,-50.73199,374.8655,-17.78105,-2.234282,0.007609194,-3.467953
37.835,40.76075,325.2816,-20.68886,-2.763828,0.008052488,-3.487836,-51.48393,377.6289,-17.66755,-2.234366,0.007610346,-3.467428
37.84,40.75944,325.5826,-19.48518,-2.763714,0.008051763,-3.487995,-52.56385,380.731,-17.26792,-2.234353,0.007611426,-3.467077
37.845,40.96647,325.6921,-17.95574,-2.763692,0.00805043,-3.488384,-53.91531,383.8852,-16.61638,-2.234249,0.007612482,-3.466878
37.85,41.27469,325.3001,-16.28187,-2.763739,0.008048664,-3.488941,-55.44486,386.7892,-15.79999,-2.234064,0.007613557,-3.466795
37.855,41.56772,324.1856,-14.65622,-2.763829,0.008046644,-3.489595,-57.04469,389.1998,-14.93101,-2.23382,0.007614683,-3.466789
37.86,41.74832,322.2695,-13.23296,-2.763931,0.008044528,-3.490286,-58.61768,390.99,-14.10996,-2.233539,0.007615871,-3.466817
37.865,41.76051,319.6251,-12.09042,-2.764018,0.00804243,-3.490963,-60.09575,392.1729,-13.39381,-2.23325,0.007617109,-3.466841
37.87,41.59899,316.4462,-11.21731,-2.764072,0.008040414,-3.491598,-61.44552,392.8872,-12.78109,-2.232978,0.007618357,-3.466835
37.875,41.30325,312.987,-10.52564,-2.764086,0.008038483,-3.492186,-62.66097,393.3515,-12.21885,-2.232746,0.007619553,-3.466786
37.88,40.93949,309.4934,-9.88488,-2.764064,0.008036598,-3.492742,-63.74822,393.803,-11.62706,-2.232565,0.007620622,-3.4667
37.885,40.57648,306.1468,-9.165135,-2.764019,0.008034694,-3.493291,-64.71003,394.4384,-10.92974,-2.23244,0.007621483,-3.466599
37.89,40.26315,303.0329,-8.275778,-2.763967,0.008032704,-3.493863,-65.53688,395.3729,-10.08056,-2.232367,0.007622068,-3.466511
37.895,40.01452,300.1402,-7.188228,-2.763923,0.008030582,-3.494479,-66.20691,396.6246,-9.074923,-2.232337,0.007622338,-3.466465
37.9,39.80943,297.3865,-5.937677,-2.763891,0.008028315,-3.495145,-66.69302,398.1252,-7.947151,-2.232337,0.007622293,-3.466481
37.905,39.60027,294.6603,-4.605291,-2.763865,0.008025933,-3.495848,-66.97305,399.7484,-6.757263,-2.232355,0.007621975,-3.466563
37.91,39.33089,291.8663,-3.288348,-2.763829,0.008023494,-3.496563,-67.03836,401.3494,-5.573797,-2.232384,0.007621458,-3.466695
37.915,38.95646,288.9631,-2.069148,-2.763764,0.00802108,-3.497256,-66.89727,402.8016,-4.458443,-2.232423,0.007620821,-3.466852
37.92,38.45894,285.9828,-0.9929127,-2.763652,0.008018771,-3.497892,-66.57211,404.0236,-3.455979,-2.232482,0.007620126,-3.466998
37.925,37.85391,283.0319,-0.06050537,-2.763478,0.008016641,-3.498442,-66.09142,404.9896,-2.590663,-2.232575,0.007619403,-3.467102
37.93,37.18748,280.2732,0.7644291,-2.763235,0.00801474,-3.498888,-65.48071,405.7243,-1.868153,-2.232721,0.007618644,-3.467137
37.935,36.52525,277.8968,1.539159,-2.762926,0.008013095,-3.499221,-64.75625,406.2867,-1.280552,-2.232933,0.007617823,-3.467089
37.94,35.93743,276.0874,2.323592,-2.762559,0.00801171,-3.499446,-63.92462,406.75,-0.8118167,-2.233219,0.007616909,-3.466958
37.945,35.48502,274.9987,3.166121,-2.762146,0.00801057,-3.499573,-62.98852,407.1832,-0.4415756,-2.233573,0.007615888,-3.466758
37.95,35.21068,274.7359,4.096625,-2.7617,0.00800965,-3.499617,-61.95598,407.6379,-0.1470695,-2.233981,0.007614774,-3.466508
37.955,35.13529,275.3471,5.126031,-2.761232,0.008008919,-3.499593,-60.84864,408.1397,0.09568079,-2.234417,0.007613612,-3.466228
37.96,35.25871,276.8204,6.2492,-2.760752,0.008008351,-3.499513,-59.70436,408.6867,0.3101027,-2.234857,0.007612463,-3.465938
37.965,35.56196,279.0834,7.447273,-2.760264,0.008007928,-3.499385,-58.57243,409.2534,0.5162643,-2.23528,0.007611394,-3.465649
37.97,36.00956,282.0078,8.687475,-2.759772,0.008007644,-3.499213,-57.50327,409.8027,0.7279427,-2.23567,0.007610457,-3.465365
37.975,36.55251,285.419,9.921777,-2.759279,0.008007501,-3.498999,-56.53746,410.3009,0.9512044,-2.236019,0.007609676,-3.46509
37.98,37.13414,289.1138,11.08852,-2.758793,0.008007504,-3.498743,-55.69888,410.7356,1.185631,-2.236328,0.007609042,-3.464827
37.985,37.6999,292.8832,12.12077,-2.758321,0.008007653,-3.498452,-54.99406,411.1266,1.427822,-2.2366,0.007608517,-3.464585
37.99,38.20986,296.5388,12.96137,-2.757877,0.008007934,-3.498135,-54.41653,411.5285,1.675267,-2.236842,0.007608043,-3.464371
37.995,38.64993,299.9348,13.5797,-2.757477,0.008008324,-3.497809,-53.95344,412.0187,1.928142,-2.237062,0.007607562,-3.464195
38,39.03718,302.9806,13.98281,-2.757141,0.008008787,-3.497494,-53.59134,412.6776,2.187668,-2.237267,0.007607037,-3.464057
38.005,39.4164,305.64,14.21489,-2.756886,0.008009286,-3.497211,-53.31942,413.5652,2.451894,-2.237462,0.007606465,-3.46395
38.01,39.848,307.918,14.34412,-2.756722,0.008009784,-3.496975,-53.13002,414.7036,2.711691,-2.237652,0.007605886,-3.463854
38.015,40.39071,309.8425,14.4411,-2.756652,0.008010261,-3.496795,-53.0174,416.0705,2.949651,-2.237839,0.007605369,-3.46374
38.02,41.08496,311.4458,14.55702,-2.756672,0.00801072,-3.496667,-52.97562,417.6034,3.142837,-2.238025,0.007604996,-3.46358
38.025,41.94274,312.7526,14.70937,-2.756767,0.008011188,-3.496576,-52.99645,419.2131,3.268204,-2.23821,0.007604836,-3.463347
38.03,42.9472,313.7776,14.88006,-2.75692,0.008011713,-3.496498,-53.06794,420.8021,3.308449,-2.238396,0.007604923,-3.463029
38.035,44.06104,314.5289,15.02597,-2.757114,0.008012347,-3.496409,-53.17453,422.283,3.256215,-2.238583,0.007605244,-3.462627
38.04,45.23919,315.0145,15.09688,-2.757335,0.008013131,-3.496288,-53.29908,423.5938,3.11543,-2.238774,0.007605752,-3.462157
38.045,46.43968,315.2466,15.05411,-2.757572,0.008014081,-3.496126,-53.42663,424.7071,2.899826,-2.238967,0.007606374,-3.461643
38.05,47.6285,315.2424,14.88315,-2.757818,0.008015171,-3.495927,-53.54862,425.6314,2.629705,-2.239161,0.007607036,-3.461116
38.055,48.77755,315.0237,14.59714,-2.75807,0.00801634,-3.495706,-53.66573,426.4063,2.328376,-2.239351,0.007607671,-3.460603
38.06,49.85887,314.6225,14.23089,-2.758321,0.008017497,-3.495489,-53.78812,427.092,2.019268,-2.239532,0.007608234,-3.460128
38.065,50.84012,314.0937,13.82841,-2.758564,0.008018549,-3.4953,-53.93261,427.7577,1.723668,-2.2397,0.007608699,-3.459708
38.07,51.68516,313.5349,13.42792,-2.758791,0.008019431,-3.495153,-54.11762,428.4701,1.458211,-2.23985,0.007609059,-3.459351
38.075,52.36069,313.1045,13.04926,-2.758988,0.008020132,-3.495045,-54.35738,429.2878,1.231363,-2.23998,0.007609324,-3.459058
38.08,52.84587,313.0249,12.68701,-2.75914,0.008020708,-3.494951,-54.65746,430.2616,1.039402,-2.240089,0.007609518,-3.458822
38.085,53.1403,313.5623,12.31115,-2.759229,0.008021266,-3.49483,-55.01314,431.4388,0.8636368,-2.240179,0.007609677,-3.458628
38.09,53.26619,314.9798,11.87445,-2.759242,0.008021934,-3.494635,-55.41142,432.8705,0.6708146,-2.24025,0.007609839,-3.458462
38.095,53.26356,317.4746,11.3247,-2.759169,0.008022814,-3.494332,-55.83558,434.6129,0.4175197,-2.240306,0.00761004,-3.458306
38.1,53.18038,321.1168,10.61881,-2.759014,0.008023943,-3.493911,-56.27006,436.722,0.05772268,-2.240351,0.007610303,-3.458145
38.105,53.06187,325.8156,9.735907,-2.758793,0.008025274,-3.493396,-56.70373,439.2396,-0.4487946,-2.240388,0.007610636,-3.457974
38.11,52.94285,331.3279,8.687036,-2.758538,0.008026683,-3.492838,-57.13047,442.1763,-1.129619,-2.240419,0.007611029,-3.457792
38.115,52.84572,337.309,7.519197,-2.758286,0.00802801,-3.492307,-57.54783,445.5003,-1.995776,-2.240442,0.007611456,-3.457609
38.12,52.7832,343.3905,6.312347,-2.758073,0.008029094,-3.491869,-57.95473,449.1373,-3.040288,-2.240455,0.007611881,-3.457442
38.125,52.76329,349.2573,5.168894,-2.757925,0.008029812,-3.491576,-58.34978,452.986,-4.237944,-2.240455,0.00761226,-3.457313
38.13,52.79287,354.6981,4.196945,-2.757856,0.008030099,-3.491453,-58.73105,456.9432,-5.545438,-2.240435,0.00761255,-3.457245
38.135,52.87803,359.6187,3.490498,-2.757861,0.008029949,-3.491502,-59.09779,460.9319,-6.902201,-2.240392,0.007612712,-3.457255
38.14,53.0214,364.0184,3.111323,-2.757926,0.008029407,-3.491698,-59.4535,464.9201,-8.232959,-2.240325,0.007612717,-3.457358
38.145,53.21854,367.9473,3.07771,-2.758027,0.008028546,-3.492011,-59.80846,468.9237,-9.452835,-2.240233,0.007612542,-3.457561
38.15,53.45654,371.4621,3.363808,-2.758143,0.008027443,-3.492403,-60.17976,472.99,-10.47487,-2.240119,0.007612171,-3.457866
38.155,53.71694,374.5981,3.910153,-2.758256,0.008026159,-3.492848,-60.5874,477.1664,-11.21891,-2.239985,0.00761159,-3.458272
38.16,53.983,377.3617,4.642429,-2.758361,0.008024724,-3.493335,-61.04739,481.4638,-11.62043,-2.239835,0.007610791,-3.458779
38.165,54.24843,379.7395,5.492671,-2.758461,0.008023135,-3.493866,-61.564,485.827,-11.6374,-2.23967,0.007609772,-3.459386
38.17,54.52339,381.713,6.415979,-2.75857,0.008021366,-3.494455,-62.12456,490.1222,-11.25429,-2.239486,0.00760854,-3.460095
38.175,54.83392,383.2702,7.397014,-2.758703,0.008019371,-3.495125,-62.69896,494.1455,-10.48253,-2.23928,0.007607112,-3.460905
38.18,55.21411,384.4079,8.444178,-2.758874,0.00801711,-3.495895,-63.24453,497.6513,-9.358315,-2.239046,0.007605513,-3.461817
38.185,55.69373,385.1268,9.57423,-2.759091,0.008014551,-3.496778,-63.71498,500.3937,-7.938836,-2.23878,0.007603775,-3.462826
38.19,56.28626,385.4211,10.79372,-2.759356,0.008011686,-3.49778,-64.07057,502.1722,-6.297994,-2.238483,0.007601925,-3.463922
38.195,56.98201,385.2711,12.08457,-2.759666,0.008008529,-3.498892,-64.28672,502.8702,-4.521951,-2.238159,0.00759999,-3.465089
38.2,57.74908,384.6432,13.39929,-2.760012,0.008005123,-3.500097,-64.35885,502.4766,-2.704419,-2.237817,0.007597995,-3.466304
38.205,58.5416,383.5008,14.66737,-2.760384,0.008001535,-3.501372,-64.30298,501.0874,-0.9407199,-2.23747,0.007595968,-3.467539
38.21,59.31212,381.8258,15.81073,-2.760775,0.007997853,-3.502684,-64.15298,498.8867,0.6808758,-2.237129,0.007593945,-3.468763
38.215,60.02359,379.6431,16.76296,-2.761176,0.007994175,-3.504001,-63.9555,496.1149,2.091162,-2.236804,0.007591968,-3.469945
38.22,60.65687,377.0379,17.48641,-2.761581,0.007990598,-3.505289,-63.76314,493.0291,3.253224,-2.236498,0.007590083,-3.471067
38.225,61.21131,374.1579,17.98185,-2.761983,0.007987207,-3.50652,-63.62651,489.8653,4.171732,-2.236207,0.00758833,-3.472121
38.23,61.69937,371.196,18.28782,-2.762374,0.007984062,-3.507671,-63.58554,486.8081,4.892613,-2.235921,0.007586732,-3.473113
38.235,62.13831,368.3584,18.47072,-2.762745,0.007981201,-3.508726,-63.66192,483.9717,5.490719,-2.235629,0.007585296,-3.474061
38.24,62.54234,365.8288,18.60899,-2.763084,0.007978631,-3.509677,-63.85465,481.3947,6.048556,-2.235319,0.007584005,-3.474985
38.245,62.91801,363.7406,18.77613,-2.763382,0.007976341,-3.510522,-64.14073,479.0485,6.63313,-2.234987,0.00758283,-3.475904
38.25,63.26332,362.1648,19.0265,-2.763628,0.007974307,-3.511262,-64.48115,476.8566,7.278191,-2.234637,0.007581736,-3.476822
38.255,63.56986,361.1165,19.38585,-2.763813,0.007972507,-3.5119,-64.83057,474.7226,7.976503,-2.23428,0.007580698,-3.477733
38.26,63.82666,360.5727,19.84697,-2.763929,0.00797094,-3.512433,-65.14808,472.5627,8.683656,-2.233934,0.007579703,-3.478613
38.265,64.02413,360.4954,20.3705,-2.763971,0.007969632,-3.512849,-65.40626,470.3355,9.332229,-2.233616,0.007578761,-3.47943
38.27,64.15724,360.8509,20.89131,-2.763936,0.007968645,-3.513127,-65.59651,468.0631,9.852381,-2.233343,0.007577902,-3.480147
38.275,64.22733,361.6197,21.33044,-2.763826,0.007968067,-3.513244,-65.7296,465.8373,10.19238,-2.233129,0.007577173,-3.480731
38.28,64.24234,362.7959,21.61137,-2.763646,0.007967998,-3.513171,-65.83114,463.8076,10.33171,-2.232978,0.007576626,-3.481153
38.285,64.21556,364.3798,21.67688,-2.763408,0.007968524,-3.512888,-65.93315,462.1554,10.28179,-2.232889,0.007576306,-3.4814
38.29,64.16331,366.3676,21.50163,-2.763125,0.007969695,-3.512388,-66.06406,461.0568,10.07433,-2.232859,0.007576244,-3.481468
38.295,64.10199,368.7424,21.09594,-2.762808,0.007971505,-3.511677,-66.24029,460.6468,9.743071,-2.232881,0.007576446,-3.481365
38.3,64.04521,371.4701,20.49931,-2.762468,0.007973893,-3.510781,-66.46188,460.9908,9.307641,-2.232947,0.007576905,-3.481105
38.305,64.00207,374.4981,19.76592,-2.762111,0.007976748,-3.509735,-66.713,462.0716,8.766983,-2.233053,0.007577595,-3.480703
38.31,63.97687,377.7591,18.94739,-2.761739,0.007979934,-3.508581,-66.96626,463.793,8.104758,-2.233195,0.007578483,-3.480178
38.315,63.97021,381.1754,18.07922,-2.761355,0.007983317,-3.507362,-67.18871,465.9974,7.303122,-2.233375,0.007579528,-3.479541
38.32,63.9809,384.6654,17.17576,-2.760959,0.00798678,-3.506114,-67.34757,468.493,6.357371,-2.233593,0.007580685,-3.478805
38.325,64.00746,388.147,16.23468,-2.760557,0.007990238,-3.504863,-67.41446,471.0836,5.284124,-2.233854,0.007581903,-3.477981
38.33,64.04868,391.5414,15.24717,-2.760157,0.00799364,-3.503629,-67.36794,473.5968,4.119533,-2.234161,0.007583134,-3.477081
38.335,64.10279,394.7772,14.20793,-2.759768,0.007996962,-3.502426,-67.19532,475.9036,2.909284,-2.234515,0.007584335,-3.476121
