time,hip_flexion_l_power,hip_adduction_l_power,hip_rotation_l_power,knee_angle_l_power,ankle_angle_l_power,subtalar_angle_l_power,hip_flexion_r_power,hip_adduction_r_power,hip_rotation_r_power,knee_angle_r_power,ankle_angle_r_power,subtalar_angle_r_power
43.535,3.28646155338294,0.158347512220786,-0.0412028177491126,0.777646806390008,0.330833055748546,0.0209546170452916,3.7299157946544,0.206338646684433,0.00771844011650786,0.71697838474452,0.141490344000874,0.00609748939173337
43.54,3.36585979056521,0.174278448863939,-0.0404860719905391,0.795810367553666,0.348682824591032,0.0190934404176583,3.79000306954794,0.219571569940695,0.0157504214224537,0.733855649810101,0.15092624163033,0.00746170941480332
43.545,3.44454142025878,0.192217328695141,-0.0390974485009864,0.813457463938041,0.367889164417004,0.0168362523416879,3.84795163077369,0.234063251372159,0.0241696451402613,0.749085462278889,0.161471058764917,0.00899923669994799
43.55,3.52272200891988,0.212301551791814,-0.0370520044242058,0.830406036892796,0.388498021046949,0.0141866782359356,3.90414501394823,0.249834246030607,0.0327621950711465,0.762331132197785,0.17320823202161,0.0107101463574548
43.555,3.60083346596354,0.234639584414012,-0.034387798911765,0.846559748536106,0.410533135827897,0.0111562566004151,3.95906032559082,0.266879653123354,0.0412844534270635,0.773172283163977,0.186212192871248,0.0125879516401977
43.56,3.6794108454524,0.259301255883028,-0.0311650011244276,0.861856818197836,0.433992979324961,0.00776563997645183,4.01320012760055,0.285162402180449,0.0494718991546145,0.781129159375875,0.200545356497593,0.014618759977318
43.565,3.75799359496598,0.286307905148906,-0.0274639334729546,0.875563362064444,0.458847928535491,0.0040455759794526,4.06646441006106,0.304606090816486,0.0570502841368423,0.785924226686185,0.216254868630308,0.0167807772717057
43.57,3.83665532114477,0.315622910761442,-0.023382136568402,0.887257166624566,0.485037836059138,3.75396561619594e-05,4.11901320131271,0.325087977500922,0.0637487017344336,0.787141569254025,0.233369213962006,0.0190442443749375
43.575,3.91472143066237,0.347143203648843,-0.0190306014284663,0.896568863858406,0.512470139239749,-0.00420610592396872,4.17080231041897,0.346432871828595,0.0693138442854798,0.784491911847284,0.251894821982818,0.0213718637397108
43.58,3.99221486034692,0.380692392279819,-0.0145293634785761,0.902981032528269,0.541018647802568,-0.00862252359429618,4.2218349686086,0.3684087461178,0.0735245631281618,0.777570844232374,0.271812833190826,0.0237197402191193
43.585,4.0695903201394,0.416016117153232,-0.0100026880904043,0.905871604178187,0.570523129804795,-0.0131394582021909,4.27211000354446,0.390724896274762,0.0762057190906493,0.765910677472583,0.293076207626879,0.0260388203391874
43.59,4.14665972197617,0.452780191979673,-0.00557409644786374,0.904685119112368,0.600789788664103,-0.017676955027882,4.32143143293912,0.41303339383958,0.077240262398019,0.749185642072046,0.315607365988128,0.0282767724700427
43.595,4.22377861003488,0.490571981960448,-0.00136148273166831,0.898731240825616,0.631592690258851,-0.0221497051787267,4.36943474056116,0.43493439114258,0.076578521814005,0.726820928754615,0.339296549301731,0.0303802100932892
43.6,4.30004066130742,0.52890531885666,0.00252743991222819,0.88759109796691,0.662676160506539,-0.0264699252312678,4.41581652980443,0.455985574596334,0.0742438189955425,0.698880354687396,0.364001065186928,0.0322971259049608
43.605,4.37497124718039,0.567229065818862,0.00599915377732646,0.870773864968177,0.693758132489189,-0.0305506253307646,4.4601322813339,0.475715725709605,0.0703337518695612,0.665260544329922,0.389545557100653,0.0339793795951275
43.61,4.4480118784009,0.604939233628204,0.0089776368102579,0.847811968630707,0.724534380662175,-0.0343090770262315,4.50207475953718,0.493641973867933,0.0650167969696307,0.625785774366182,0.415723389096586,0.0353850698468597
43.615,4.51851336093716,0.641394328504087,0.0114068165759475,0.8183143949917,0.75468354143992,-0.0376702641503098,4.54129244462842,0.50928994522941,0.0585242421302557,0.580367956324185,0.442299185686252,0.036480623327013
43.62,4.58583747237311,0.675933396438802,0.0132520918548035,0.782067455211427,0.783872788616055,-0.0405700904701311,4.57677693828542,0.522215668158231,0.0511378465166337,0.529449123574013,0.469012509047455,0.0372424507283878
43.625,4.64919204145174,0.707896036962514,0.0145008831287549,0.738922891772103,0.811764011654773,-0.0429581281752753,4.60788852953465,0.532027826839692,0.043173997812134,0.473302857965129,0.495582599086142,0.0376580511674828
43.63,4.70714401303258,0.736643506121093,0.0151622205398393,0.688992798908628,0.838020335253102,-0.044799720879266,4.63326473910024,0.538408795618088,0.0349654578829299,0.412653456527369,0.52171404971212,0.0377264886731393
43.635,4.75907243040104,0.761579927454154,0.015265423681757,0.632328279712795,0.862312816867982,-0.0460773008837693,4.65265677777494,0.54113286244709,0.0268420226957085,0.3477749614241,0.547103249228917,0.037458213917064
43.64,4.80414638502556,0.782172590101982,0.0148579699421078,0.569161524620036,0.884327160610865,-0.0467908384409728,4.66564565140743,0.540080172815621,0.0191115417185731,0.279115904794688,0.571445374644778,0.0368742556839134
43.645,4.84144142375264,0.797970339460234,0.0140026848460629,0.49978964022978,0.903770287285367,-0.0469574050039455,4.67167867543396,0.535245192506345,0.0120427302724662,0.207372397568903,0.594441699444993,0.0360048546968101
43.65,4.87075719236192,0.808619157142537,0.012774416707522,0.424011979038554,0.920376598846179,-0.0466098968741036,4.67072680874976,0.526738879349977,0.00585106323976813,0.133520941090812,0.615806952263402,0.0348876526640373
43.655,4.88988323375224,0.813874177157621,0.011256376939622,0.343435564731368,0.933913770748613,-0.0457950243679207,4.6614762163424,0.514784236905172,0.000688772805240708,0.0580542691081329,0.635276450612272,0.0335655781933612
43.66,4.89767701109162,0.813607583415854,0.00953633533073416,0.258923605865617,0.944187900444721,-0.0445707196453835,4.64333522450094,0.49970545148081,-0.00336038744651017,-0.0182117793401659,0.652612731216229,0.0320845863387887
43.665,4.89333832888709,0.807812065428807,0.00770285603138556,0.172345678674489,0.951047840230214,-0.0430031499998833,4.61687544592815,0.481911336146386,-0.00628136818375671,-0.0943004571967033,0.667611409315577,0.0304914093406175
43.67,4.87581746765763,0.796599757277942,0.00584174546602444,0.0847311688936446,0.954388553723731,-0.0411635405707066,4.58153899950794,0.461874268739979,-0.00812322953396268,-0.169379004705766,0.680106026037364,0.0288314633990217
43.675,4.84392427763443,0.780196831439898,0.00403285941644718,-0.00359266134341582,0.9541533613474,-0.0391250105792613,4.5358740693887,0.440106168482411,-0.00899032055290633,-0.24275075872156,0.689971686411814,0.0271470321642007
43.68,4.79689672568146,0.758934145836178,0.00234738553087021,-0.0914585201095424,0.950334981032748,-0.0369596113112272,4.47952472562175,0.417133271872879,-0.00903016367778891,-0.31362665480463,0.697127348777573,0.025475815091374
43.685,4.73437703561973,0.733234533378343,0.000845682488441816,-0.178367341507442,0.942975321534249,-0.0347357245367339,4.41050419504829,0.393471522756783,-0.00841921047484865,-0.38195368560412,0.701536694073142,0.0238498915812536
43.69,4.65582578961904,0.703597465905554,-0.000424278834584577,-0.262564580120406,0.932164040703866,-0.0325159403847387,4.33023845811356,0.369604281131898,-0.00734775059388969,-0.446447225892194,0.70320757422475,0.0222951138355971
43.695,4.56113436674176,0.670581911160795,-0.00142786066382447,-0.342888721635453,0.918035934161743,-0.0303554881635329,4.23889784521445,0.345963794830999,-0.0060052455941781,-0.506448220873042,0.702190106559912,0.0208309063769188
43.7,4.45002926074396,0.634788230491929,-0.00214410797962973,-0.418287287054703,0.900767268146127,-0.0283012468626744,4.13612782955576,0.322917497331582,-0.00456723105114116,-0.561209119802142,0.698573542425767,0.0194704214381708
43.705,4.32245406772695,0.59683993949269,-0.00256554399509251,-0.487808413634022,0.880571212308861,-0.0263913183962514,4.02163992516857,0.300759734898211,-0.0031847040202145,-0.610026262307709,0.692482090882724,0.0182209792133294
43.71,4.18021985261452,0.557366080778278,-0.00269747017066131,-0.55074459798771,0.857692560971515,-0.0246551095397716,3.89711048116415,0.279709035343778,-0.00197661761359097,-0.65311493557829,0.684069919755349,0.0170847113898026
43.715,4.02439846621369,0.516984847580774,-0.00255684070913674,-0.606462507994661,0.832401951190788,-0.0231138403681408,3.76324089919835,0.259910558654836,-0.00102577460143163,-0.690272492832323,0.673515583158283,0.0160593253877479
43.72,3.85565980478886,0.476288960903492,-0.00217078764025129,-0.654788168256156,0.80498979027885,-0.0217813790383907,3.62115209444651,0.241442961640898,-0.000378083239280969,-0.721810651505692,0.661016134307212,0.0151389141828238
43.725,3.67600424684272,0.435833154833277,-0.00157487494923918,-0.695238064719952,0.775760094850166,-0.0206652950787444,3.47173233899206,0.224328600177042,-4.48437496738754e-05,-0.747490694893677,0.646781174917361,0.014314750537703
43.73,3.48750078198586,0.396123977302302,-0.000811159972787601,-0.727549686533365,0.745024421855485,-0.0197680250702767,3.3160595147837,0.208545806412575,-7.49955284518602e-06,-0.767237249392264,0.631027070438236,0.0135760224230677
43.735,3.29211417606527,0.357611978177149,7.38615059468094e-05,-0.751764291798001,0.713096044370351,-0.0190880541101397,3.15543150247638,0.194041923416431,-0.000224131223830028,-0.781281672989534,0.613971527878641,0.0129104856619257
43.74,3.09263185973861,0.320686241202003,0.00103135268661251,-0.768569949163237,0.680284495885977,-0.0186210316326049,2.99112462114405,0.180745851373033,-0.000636901094948914,-0.791703594057315,0.595828694731482,0.0123050278040554
43.745,2.89036309751053,0.285671125949385,0.00201220506753313,-0.77776761018213,0.646890580383367,-0.0183607587534489,2.8247109855388,0.168579040863423,-0.0011796703943397,-0.796935824024153,0.576804898104196,0.0117461517872353
43.75,2.68740562676434,0.252825022036759,0.00296901254977218,-0.779811049044304,0.613201923408485,-0.0183000040480819,2.65766138498627,0.157464133794099,-0.0017850980902981,-0.797347957339078,0.557095105677982,0.0112203975666862
43.755,2.48603941829595,0.222340879236021,0.0038578873496667,-0.775218047248053,0.579489121508329,-0.0184311235906866,2.49151479863187,0.147330769128336,-0.00239067382413077,-0.792515420445535,0.536880155609358,0.0107147238603461
43.76,2.28827075854211,0.194348260510839,0.0046400598175475,-0.764621136110186,0.546002532183897,-0.018746477651788,2.32769939817001,0.138118404355934,-0.00294331503531662,-0.782588114898122,0.516324770414299,0.0102168705398299
43.765,2.09555496020804,0.168916666096353,0.00528321077116111,-0.748789659428846,0.512969732647483,-0.0192386497685343,2.16741436629482,0.129776321319221,-0.00340234796619746,-0.769179209280768,0.495576339744953,0.00971571583766775
43.77,1.90949676669661,0.146059890737488,0.00576249333842106,-0.728471514936237,0.480593663114791,-0.0199004837051087,2.01186132482195,0.122261257597062,-0.00374087252254829,-0.752749177736095,0.474764429692773,0.00920163291470287
43.775,1.73080760704735,0.125741198202136,0.00606121184924019,-0.703662292768356,0.449051459222189,-0.0207249603749194,1.86268330677132,0.11553330986647,-0.00394566452393282,-0.733895548853199,0.454000953264245,0.00866683929495591
43.78,1.56120987592874,0.107879122497194,0.00617113805192064,-0.675741888953398,0.41849396758598,-0.0217049407049247,1.7203038039306,0.109550879625552,-0.00401588348507189,-0.712935106355363,0.433380918676351,0.00810572217958134
43.785,1.40177887277599,0.0923537297909847,0.00609245959133113,-0.64562971609273,0.389045926560029,-0.0228328024400258,1.58531470579411,0.104265469405587,-0.00396092341155343,-0.690239514957259,0.41298365848999,0.00751511446419873
43.79,1.25331825221009,0.0790131957905594,0.00583337171050506,-0.614056629492624,0.360806778830003,-0.0240999997688879,1.45823861720893,0.0996170926058003,-0.00379776768418961,-0.666199598753634,0.392874432023582,0.00689449177233173
43.795,1.11662287045995,0.0676805683456943,0.00540933969054734,-0.581761434640447,0.333852063100929,-0.0254965750715769,1.33936701963945,0.0955309431649362,-0.00354819158292607,-0.641198563384373,0.373106285570217,0.0062460608119552
43.8,0.991314887938958,0.058160593634194,0.0048420755700787,-0.549167871649061,0.308235310412037,-0.0270106525491633,1.22904283900621,0.0919157989523534,-0.00323610591983017,-0.615472339730652,0.353722050933864,0.00557471407229188
43.805,0.877366045801178,0.0502464866803847,0.00415828698373939,-0.516773786930992,0.283990349198969,-0.0286279442338548,1.1273181761,0.0886644252167102,-0.0028852635483387,-0.589282824011862,0.334756364512364,0.00488783486079206
43.81,0.774650080989519,0.0437265242726229,0.00338826731475179,-0.484998828876205,0.26113390452441,-0.0303312997974257,1.03389958418684,0.085656023441946,-0.00251746886556115,-0.56285755930015,0.31623759748227,0.00419494889581362
43.815,0.682787512690404,0.0383903323994379,0.00256440370955387,-0.454186295587117,0.239668362555857,-0.0321003322728708,0.948560095500492,0.0827605577840181,-0.00215134972985786,-0.536387446602624,0.298189601957976,0.00350723264318879
43.82,0.601146025368889,0.034034733475809,0.00171968209944736,-0.42460564293837,0.219584562481446,-0.0339111516943629,0.871218240281926,0.0798446047378229,-0.00180168043014193,-0.510029430711578,0.280633196572379,0.00283690262898059
43.825,0.529097406746501,0.0304690135821937,0.000886265866967244,-0.396453567850329,0.200864475928248,-0.0357362371721954,0.801466256816824,0.0767782268449697,-0.00147918970718684,-0.48391718782415,0.263587336164848,0.00219652241454919
43.83,0.466030435304152,0.027519469419482,9.42172716307633e-05,-0.369982139061627,0.183483640086462,-0.0375444746443271,0.739313763468309,0.0734422783749277,-0.00119075254157896,-0.458042667996738,0.247069933223377,0.00159827332983678
